product_id,mean,std,min,max,range,high_state_mean,low_state_mean,high_state_ratio,high_state_std,low_state_std,transition_point,transition_magnitude,trend_slope,EPAI_COILC,LARGCOILVISC,Aluminium,Azote,Bore,Carbone,Chrome,Cuivre,Etain,Manganese,Molybdene,Nickel,Niobium,Phosphore,Silicium,Soufre,Titane
18P092,206.553889,445.0872455346739,-407.455,716.116,1123.571,503.13799289340096,-360.69920291262133,0.6566666666666666,200.49730919334883,92.9991401328565,0.6833333333333333,90.05999999999999,-4.413704045222725,2.04,1526,337,39,0,738,314,326,132,3397,27,159,2,118,66.0,101,4
18P093,162.76948679999998,382.5890479501892,-415.365,652.917,1068.2820000000002,419.95966131313133,-336.4820284313726,0.66,129.4461355882355,138.74161138278436,0.7266666666666667,139.169,-3.737139660649562,2.04,1526,294,49,0,699,234,137,16,3374,122,126,3,82,87.0,60,5
18P094,193.76111866666665,454.2622271562193,-412.07,714.963,1127.033,519.5197751322752,-360.9090261261261,0.63,187.4767217899708,89.72598703359398,0.52,68.96699999999998,-4.47417266556295,2.04,1526,294,49,0,699,234,137,16,3374,122,126,3,82,87.0,60,5
18P095,150.74825133333334,378.88733364764846,-421.216,671.786,1093.002,396.37773949999996,-340.5107249999999,0.6666666666666666,157.1549649486303,135.13859982802794,0.73,148.068,-3.6780630306114523,2.04,1526,336,41,0,763,386,426,164,3333,30,191,3,95,93.0,103,4
18P096,190.6465003333334,451.26997977347855,-408.526,720.154,1128.68,515.1706627659574,-354.09048660714285,0.6266666666666667,190.28024187140394,98.86795249454634,0.6233333333333333,86.1877,-4.439471456193958,2.04,1526,336,41,0,763,386,426,164,3333,30,191,3,95,93.0,103,4
18P097,153.65308940000003,384.27147254257414,-419.98,700.625,1120.605,407.10241474747477,-338.33677745098043,0.66,156.54008377655768,137.7294555947468,0.7266666666666667,147.409,-3.823346708145646,2.04,1526,654,43,0,721,449,356,31,3440,23,153,3,196,107.0,124,8
18P098,199.50421963333338,449.9691253826211,-410.751,717.187,1127.938,518.7685767894736,-351.95239727272724,0.6333333333333333,184.92301924904416,107.42679950997353,0.6633333333333333,93.52149999999999,-4.394936314650162,2.04,1526,449,67,0,688,309,115,19,3046,13,103,2,112,73.0,63,4
18P099,97.89971133333334,361.70375792201054,-421.216,635.449,1056.665,344.5231397905759,-334.25693853211004,0.6366666666666667,162.46108573205456,140.41214869677404,0.7033333333333334,109.25949999999999,-3.715588528361427,2.04,1526,449,67,0,688,309,115,19,3046,13,103,2,112,73.0,63,4
18P100,195.2731883333334,447.99473778716174,-407.455,711.914,1119.369,505.94218281250005,-357.0272462962963,0.64,198.7154329510283,96.29228229798312,0.55,66.24700000000001,-4.42161617242414,2.04,1526,294,49,0,699,234,137,16,3374,122,126,3,82,87.0,60,5
18P101,97.37598433333335,358.5382020959445,-424.676,608.258,1032.934,343.18235526315783,-327.1986563636363,0.6333333333333333,159.25167290777188,146.33600159376115,0.7166666666666667,150.45800000000003,-3.709571496861078,2.04,1526,336,41,0,763,386,426,164,3333,30,191,3,95,93.0,103,4
18P102,194.49175169999998,447.4303011730301,-404.159,712.82,1116.979,509.8172232105263,-350.1613354545455,0.6333333333333333,193.68045233282376,106.88589317981791,0.5266666666666666,79.019,-4.394589941823796,2.04,1526,336,41,0,763,386,426,164,3333,30,191,3,95,93.0,103,4
18P103,167.63869543333334,484.8972658389297,-532.617,695.599,1228.216,496.74128357512956,-425.97625327102804,0.6433333333333333,213.6328987722982,166.30633275860234,0.6966666666666667,122.93699999999998,-5.093979596762188,3.45,1529,298,64,30,2333,1653,106,9,11651,18,129,3,106,2622.0,10,360
18P104,237.2043333333333,445.38798378705496,-409.927,703.674,1113.601,528.3398126262628,-327.94100882352944,0.66,208.6173512890368,116.84516719467649,0.03333333333333333,81.90300000000002,-4.419670909321213,3.8499999,1548,298,64,30,2333,1653,106,9,11651,18,129,3,106,2622.0,10,360
18P105,192.25438899999997,473.38772316839567,-532.699,705.734,1238.433,496.6757681592039,-425.81325959595966,0.67,197.2394084771889,168.3687142654714,0.7266666666666667,180.12,-4.899194707963425,3.45,1527,375,48,29,2303,1670,148,38,11426,17,142,4,122,2422.0,14,394
18P106,229.99867410000002,440.1021859395615,-408.032,704.828,1112.86,512.5480840796021,-343.6622491919193,0.67,202.34293599208706,105.87299457369222,0.53,70.94400000000002,-4.378892803891156,3.45,1527,375,48,29,2303,1670,148,38,11426,17,142,4,122,2422.0,14,394
18P107,206.85822,471.5823765182437,-536.737,705.569,1242.306,509.26756089108915,-416.4753193877552,0.6733333333333333,186.08391846991861,175.39216169141997,0.7333333333333333,209.45499999999998,-4.7898762331581475,3.45,1527,375,48,29,2303,1670,148,38,11426,17,142,4,122,2422.0,14,394
18P108,206.6266762666667,439.03915683251086,-388.998,701.202,1090.2,500.5305968205128,-339.19489047619044,0.65,211.03523759993294,91.36625361375702,0.7033333333333334,75.31099999999998,-4.407402239020435,3.4400001,1497,502,51,0,719,235,105,27,2997,9,114,4,96,86.0,69,4
18P109,160.33853166666668,411.0953705189383,-423.852,698.565,1122.417,446.9340910526316,-334.69016181818193,0.6333333333333333,171.04954765406077,149.59155317915858,0.71,216.21119999999996,-4.152939638595985,2.4400001,1469,397,41,0,450,244,106,25,1916,5,136,2,90,84.0,79,2
18P110,149.54748706666666,441.61481900450275,-383.972,700.708,1084.6799999999998,500.68609149425293,-335.35820476190474,0.58,188.66848313058577,92.66134855528392,0.42,65.34100000000001,-4.5466743976622,3.3399999,1447,605,27,0,11,320,164,56,918,6,142,0,111,46.0,108,530
18P111,208.7110826666666,444.48718770038755,-472.632,702.85,1175.482,498.47652,-370.819792,0.6666666666666666,173.8078683920577,164.62562662544167,0.7366666666666667,225.769,-4.522861806953409,4.8400002,1434,573,28,0,25,315,303,69,850,14,155,0,71,38.0,74,452
18P113,154.51689331600002,434.1708114146988,-378.039,699.389,1077.4279999999999,487.4987005296089,-338.0760280991736,0.5966666666666667,189.24680849348914,80.64760217469087,0.59,85.0342026,-4.425425850974165,3.4400001,1399,650,32,1,14,230,300,46,1090,43,210,2,54,100.0,86,714
18P115,197.59396178666665,475.6575761859864,-531.463,705.734,1237.1970000000001,516.6415233502538,-412.6232190679613,0.6566666666666666,170.48368189219502,186.44295025174736,0.7333333333333333,126.64500000000001,-4.819323986587407,3.05,1471,343,47,31,2214,1634,118,39,11573,15,131,2,124,2540.0,8,372
18P116,229.12009433333336,450.2981873717887,-411.246,697.989,1109.2350000000001,543.4947744791667,-329.76822592592583,0.64,183.38237036829003,118.18371661483087,0.64,74.9816,-4.557253012966812,3.9000001,1468,362,54,30,2241,1679,114,64,11445,21,128,3,111,2458.0,11,384
18P117,223.81917426666672,473.9915775790037,-533.523,697.577,1231.1,527.7743539603961,-402.7006859183673,0.6733333333333333,180.14402512406735,190.56951640395158,0.74,149.46859999999998,-4.88627786898077,3.9000001,1468,362,54,30,2241,1679,114,64,11445,21,128,3,111,2458.0,11,384
18P118,229.4040694333333,447.53689274739304,-409.927,699.389,1109.316,530.1538833163265,-337.39365673076924,0.6533333333333333,197.21019253103182,106.27341260016361,1.0,0.0,-4.460682818282427,3.75,1463,492,48,30,753,234,111,45,16452,26,123,551,108,3602.0,12,238
18P119,194.4203,479.98124785814235,-532.782,700.79,1233.5720000000001,512.7865522613065,-432.8557811881188,0.6633333333333333,175.75217517089135,169.03163013859015,0.7233333333333334,142.547,-4.835906761941798,3.05,1455,340,51,29,2293,1675,105,14,11516,24,150,3,97,2571.0,9,391
18P120,202.68367633333335,454.5670803495326,-408.691,696.917,1105.608,525.5373647368422,-354.9726945454546,0.6333333333333333,191.2060229448993,88.852088407454,0.6333333333333333,105.6335,-4.617421109856779,3.25,1455,314,58,30,2219,1714,61,5,11651,4,124,2,106,2535.0,7,371
18P121,206.3740452,476.6286670841733,-535.336,713.809,1249.145,521.7935862311558,-415.0961396039604,0.6633333333333333,171.93931318300483,180.68313795945267,0.7333333333333333,119.22899999999998,-4.815212424946942,3.05,1455,369,44,28,2200,1675,244,85,11525,17,157,3,109,2485.0,9,372
18P122,227.94866633333334,449.53818081433815,-409.186,706.228,1115.414,542.0747203125001,-330.4976518518518,0.64,182.68141976145807,115.29640893240318,0.64,84.4574,-4.480368805586733,3.6500001,1447,287,72,31,2291,1700,98,13,11570,15,124,3,100,2580.0,6,342
18P123,215.73130466666663,473.6178954568517,-532.617,697.494,1230.1109999999999,516.4947078817734,-413.70138453608246,0.6766666666666666,187.1683330090768,182.58283229575633,0.74,231.4547,-4.868011658040648,3.9000001,1444,287,72,31,2291,1700,98,13,11570,15,124,3,100,2580.0,6,342
18P124,234.08313360000005,447.366245868711,-410.092,703.509,1113.601,531.8043166497462,-335.3447601941748,0.6566666666666666,198.59796041550794,110.75239950321115,0.6433333333333333,98.1353,-4.550404955579509,3.8499999,1443,304,62,32,2354,1637,102,24,11544,16,139,3,77,2517.0,14,374
18P125,177.027032,492.4271974013421,-533.276,708.453,1241.7289999999998,519.5840390625,-431.9632027777777,0.64,187.25894269007168,173.50504616454592,0.64,127.9632,-4.989422936210401,3.8499999,1443,297,46,31,2257,1700,127,59,11467,15,132,2,89,2397.0,11,348
18P126,207.06172599999996,452.8970143180595,-407.373,707.712,1115.085,515.2714628865979,-357.02024528301894,0.6466666666666666,205.85172768351785,97.32454106779336,0.55,84.04500000000002,-4.5062570991233235,3.05,1440,388,41,31,2199,1654,163,72,11536,20,156,4,115,2487.0,8,376
18P127,226.93515166666674,468.64882206937517,-531.299,698.73,1230.029,513.9271062801932,-411.8533924731181,0.69,194.46596840261557,176.97418440150187,0.7466666666666667,228.076,-4.879139082700919,4.0999999,1438,304,62,32,2354,1637,102,24,11544,16,139,3,77,2517.0,14,374
18P128,215.19407953333328,454.37594230865125,-407.785,708.618,1116.403,532.4138,-340.66799944954136,0.6366666666666667,198.34063083721477,112.10347749799223,0.6566666666666666,75.8061,-4.503764934992611,3.1500001,1434,388,41,31,2199,1654,163,72,11536,20,156,4,115,2487.0,8,376
18P129,235.91206520000006,471.0942026849038,-530.227,697.247,1227.474,528.4559189320389,-405.19467808510643,0.6866666666666666,182.36640996496783,187.61818809303017,0.75,137.60399999999998,-4.777653904083379,3.8499999,1430,297,46,31,2257,1700,127,59,11467,15,132,2,89,2397.0,11,348
18P130,267.29835041999996,437.05719734934263,-406.219,698.895,1105.114,545.0541231683169,-305.21865055102046,0.6733333333333333,195.92927592697032,132.09899496284422,0.03666666666666667,77.04200000000003,-4.349081795695953,3.8499999,1430,297,46,31,2257,1700,127,59,11467,15,132,2,89,2397.0,11,348
18P131,245.8665366333333,464.31526931736835,-537.643,711.996,1249.6390000000001,521.9162814691942,-408.5884764044945,0.7033333333333334,189.78895484350699,175.1039421977201,0.7566666666666667,102.749,-4.702445863534039,3.8499999,1430,297,46,31,2257,1700,127,59,11467,15,132,2,89,2397.0,11,348
18P132,206.7854418666667,457.8282861497528,-407.043,706.311,1113.354,526.6097694240838,-353.6406733944954,0.6366666666666667,204.30223491974098,94.79787931455324,0.5366666666666666,91.46099999999996,-4.577480710879009,3.05,1429,265,69,2,855,1905,66,5,18573,13,120,7,110,2548.0,18,16
18P133,228.4748746666667,474.8764814937468,-536.078,704.168,1240.246,533.8813625615763,-410.67478556701036,0.6766666666666666,169.2326498226188,179.16010373643806,0.7433333333333333,95.08699999999999,-4.880404009866775,3.45,1426,297,46,31,2257,1700,127,59,11467,15,132,2,89,2397.0,11,348
18P134,228.66938053333337,468.2389325358007,-533.523,716.034,1249.557,511.96973298076927,-411.83576413043477,0.6933333333333334,200.00104048722537,176.60957013254998,0.75,157.627,-4.871738849676109,4.0500002,1425,332,52,31,2210,1667,149,62,11547,19,139,2,91,2530.0,13,385
18P135,261.13313393333334,463.04215943167026,-531.958,711.172,1243.13,538.7854471428572,-386.72226355555557,0.7,179.73908170593677,195.2370131082507,0.7633333333333333,149.7989,-4.657396233371485,3.9000001,1424,443,57,32,2380,1660,90,98,11694,22,130,3,91,2537.0,9,405
18P136,250.8359146493333,464.5168414723263,-535.913,711.996,1247.909,526.9862663260664,-403.85761573033716,0.7033333333333334,188.88037103539787,177.95943909834858,0.7566666666666667,122.442,-4.702531497821973,3.9000001,1424,443,57,32,2380,1660,90,98,11694,22,130,3,91,2537.0,9,405
18P137,262.47346699999997,468.9393176160417,-532.452,698.895,1231.347,545.2901680952381,-397.4321688888889,0.7,178.1477008077463,187.49293365060942,0.76,140.9,-4.691068287358749,3.9000001,1424,332,52,31,2210,1667,149,62,11547,19,139,2,91,2530.0,13,385
18P138,259.2025813,441.52595808104354,-407.867,718.588,1126.455,540.0666588613861,-319.7213336734694,0.6733333333333333,200.83475370123907,120.20912455885335,0.6866666666666666,53.064,-4.3789648268336325,3.9000001,1424,409,54,34,2344,1636,127,47,11688,21,139,3,104,2523.0,16,362
18P139,301.34389400000003,436.8217297473772,-535.995,697.165,1233.1599999999999,550.3717537037037,-339.0134595238095,0.72,163.29468943438022,204.76548557127262,0.7933333333333333,98.5472,-4.291872426626962,4.75,1406,410,25,0,678,314,141,58,6744,24,134,435,157,93.0,91,9
18P140,276.81639533333333,433.8871071081407,-408.938,699.142,1108.08,550.6109197044335,-296.176269072165,0.6766666666666666,192.9075173240897,133.3613363224353,0.6066666666666667,65.094,-4.293236936810411,4.75,1406,410,25,0,678,314,141,58,6744,24,134,435,157,93.0,91,9
18P141,307.62144133333334,433.8698415059175,-531.958,697.659,1229.617,548.0146747706423,-331.47276463414636,0.7266666666666667,176.8900665690799,205.01554357948496,0.8,75.80520000000001,-4.204159507505638,4.8499999,1376,369,51,0,688,324,112,74,7017,25,127,417,138,90.0,52,10
18P142,248.82925466666669,434.7771184469474,-408.115,703.344,1111.459,525.023797029703,-320.4697,0.6733333333333333,197.8480896197717,123.57289344296004,0.7033333333333334,83.9633,-4.3246290693452165,4.0500002,1404,287,72,31,2291,1700,98,13,11570,15,124,3,100,2580.0,6,342
18P143,244.5297576,468.01895748477324,-532.37,709.277,1241.647,524.3030686255923,-418.7530359550562,0.7033333333333334,187.76753890772176,165.794862811326,0.7533333333333333,181.11,-4.7429007919376875,4.0500002,1404,285,67,32,2228,1649,116,111,11456,15,132,2,139,2453.0,8,329
18P144,209.99424133333332,455.5982775823324,-407.373,705.734,1113.107,534.8753058201058,-343.1816252252251,0.63,191.57333775384714,106.54889763975245,0.63,138.1804,-4.497790301447795,3.1500001,1419,362,54,30,2241,1679,114,64,11445,21,128,3,111,2458.0,11,384
18P145,226.07495366666666,472.13075261348854,-532.123,713.397,1245.52,522.953212195122,-414.5570778947369,0.6833333333333333,177.31792527282104,183.88000088221924,0.7466666666666667,186.218,-4.709964114956832,3.1500001,1419,362,54,30,2241,1679,114,64,11445,21,128,3,111,2458.0,11,384
18P146,201.70948266666667,458.0358470084161,-411.163,717.764,1128.9270000000001,526.8069285714284,-351.83481711711715,0.63,201.29911451527911,101.10715247357301,0.5333333333333333,62.293000000000006,-4.558703704796719,3.1500001,1393,314,58,30,2219,1714,61,5,11651,4,124,2,106,2535.0,7,371
18P147,224.3407806666667,469.4724653362289,-530.475,696.753,1227.228,512.8762980676328,-417.883435483871,0.69,187.89703793949266,181.67919092338207,0.7466666666666667,128.53999999999996,-4.6247520678229765,3.1500001,1393,314,58,30,2219,1714,61,5,11651,4,124,2,106,2535.0,7,371
18P148,260.437141,438.6008109381749,-409.433,703.344,1112.777,535.9372842364533,-316.1250144329897,0.6766666666666666,202.27768640191098,129.13408750393586,0.6133333333333333,77.86500000000001,-4.3639179974221936,4.0500002,1366,363,59,31,2214,1649,115,22,11589,21,131,4,84,2536.0,8,382
18P149,265.69627066666663,446.2146612734653,-538.385,704.416,1242.801,515.6236435185185,-376.97411666666665,0.72,194.94402192547398,195.6204614469904,0.7866666666666666,114.53300000000002,-4.408987239147102,4.0500002,1366,363,59,31,2214,1649,115,22,11589,21,131,4,84,2536.0,8,382
18P150,242.562643,449.71271252090213,-407.455,711.996,1119.451,540.4264191919192,-335.6435107843138,0.66,196.33725282010448,109.37249837748814,0.006666666666666667,103.9034,-4.5047112235247075,3.6500001,1358,302,40,32,2360,1688,171,53,11660,25,162,3,100,2566.0,8,367
18P151,260.4148917266666,460.921424549811,-533.111,705.899,1239.01,539.2864747619049,-390.2854686888889,0.7,168.44718123157236,188.22968270434643,0.7666666666666667,153.01199999999997,-4.706870741079789,3.6500001,1358,302,40,32,2360,1688,171,53,11660,25,162,3,100,2566.0,8,367
18P152,265.1719412666667,431.5482705024738,-409.927,704.251,1114.1779999999999,533.8416931707318,-314.5891023157894,0.6833333333333333,193.9467390885488,116.7436466182566,0.52,61.71600000000001,-4.303869280729784,4.0999999,1345,460,39,28,2184,1693,126,39,11254,26,123,4,130,2504.0,20,382
18P153,220.94241900000003,457.7264756197595,-410.916,703.674,1114.59,536.9939134715025,-349.13177196261677,0.6433333333333333,198.5052237892356,98.43464603013553,0.6466666666666666,57.019,-4.5604148869876315,3.45,1343,285,67,32,2228,1649,116,111,11456,15,132,2,139,2453.0,8,329
18P154,222.28106266666668,459.00500146666946,-537.149,704.004,1241.153,501.5726753623188,-399.3680107526882,0.69,191.9232965295446,189.98462425145178,0.7533333333333333,120.21699999999998,-4.670860013333483,3.45,1343,362,54,30,2241,1679,114,64,11445,21,128,3,111,2458.0,11,384
18P155,246.09529339999997,447.5213747606528,-410.751,705.404,1116.155,543.6189284263959,-322.95476582524276,0.6566666666666666,194.9587259679351,126.83325833178213,0.6833333333333333,81.0795,-4.443460773924157,3.45,1343,362,54,30,2241,1679,114,64,11445,21,128,3,111,2458.0,11,384
18P156,255.20048233333335,462.00571644930267,-532.37,701.12,1233.49,531.5618109004739,-399.99322921348306,0.7033333333333334,178.3886043825166,178.9346685468084,0.7566666666666667,120.05299999999997,-4.644923127301416,3.6500001,1339,318,52,27,2265,1659,166,20,11272,15,127,3,137,2509.0,7,393
18P157,257.82791468400006,443.2736272574551,-407.455,707.712,1115.167,547.5628557788945,-313.0359791564356,0.6633333333333333,193.2236968461291,131.86309077687295,0.5833333333333334,79.844,-4.432011682192024,3.6500001,1306,346,51,33,2241,1698,138,48,11493,21,149,3,138,2513.0,8,375
18P158,189.35204966666666,481.4497084654839,-537.314,706.393,1243.7069999999999,505.8725999999999,-434.28745049504954,0.6633333333333333,189.28083331340866,173.03598088799086,0.7166666666666667,165.702,-4.833670948721653,2.6500001,1300,460,39,28,2184,1693,126,39,11254,26,123,4,130,2504.0,20,382
18P159,177.30968533333333,465.44854910874653,-406.961,702.768,1109.729,535.3103821229049,-352.2946512396694,0.5966666666666667,191.6149289795333,106.49525553577347,0.5933333333333334,58.0078,-4.7355146802520025,3.24,1295,498,24,8,16,363,203,59,9073,27,163,4,752,1927.0,126,402
18P160,247.91245233333336,457.0597726545132,-534.1,700.296,1234.3960000000002,522.1038904761905,-391.86757,0.7,178.58376679624794,188.72916102926908,0.7633333333333333,206.73540000000003,-4.457083842953808,3.3499999,1292,345,52,31,2288,1709,87,27,11462,21,147,3,86,2497.0,8,394
18P161,193.06019016666667,409.0057468607931,-349.859,708.124,1057.983,487.75359126984137,-308.71506036036027,0.63,162.1961529069248,80.4329613049755,0.6466666666666666,68.30779999999999,-4.146436680085333,2.04,1282,496,41,0,722,255,159,16,3185,11,136,3,100,102.0,72,9
18P162,208.96289240000002,374.1150475115697,-314.676,727.405,1042.081,451.85479064676616,-284.1812646464646,0.67,166.75986847024623,59.98908853697481,0.6766666666666666,105.9631,-3.8740069320859125,1.84,1275,340,43,0,717,240,60,9,3421,0,113,7,144,81.0,70,4
18P163,204.165731,384.78077624203695,-314.511,727.157,1041.6680000000001,469.73925979381454,-281.88393490566034,0.6466666666666666,162.0650977815458,67.26468601689334,0.6566666666666666,74.6521,-4.0227685675840865,1.84,1275,340,43,0,717,240,60,9,3421,0,113,7,144,81.0,70,4
18P164,202.675984658,390.90258790685147,-314.923,721.966,1036.8890000000001,481.9126273547369,-279.64185272727275,0.6333333333333333,157.2873650157624,74.72705548843163,0.6233333333333333,66.98910000000001,-4.100203234392692,1.84,1275,281,49,0,693,251,77,80,3306,1,118,2,124,57.0,108,4
18P165,195.75105533333328,394.0903178447221,-315.417,727.734,1043.151,483.51830160427807,-280.4655380530973,0.6233333333333333,159.35757333787154,73.28671467496356,0.19666666666666666,106.12800000000004,-4.154935157501751,1.84,1275,340,43,0,717,240,60,9,3421,0,113,7,144,81.0,70,4
18P166,204.56976333333336,389.44908617268743,-314.676,717.682,1032.358,481.0461445026178,-279.89802385321104,0.6366666666666667,156.4582834780527,69.073866666944,0.6366666666666667,107.8582,-4.10457533634818,1.84,1275,340,43,0,717,240,60,9,3421,0,113,7,144,81.0,70,4
18P167,144.57234366666665,317.7898428961753,-317.725,677.884,995.609,352.51734422110553,-265.1410732673267,0.6633333333333333,137.9935591788835,93.08103171286713,0.7233333333333334,125.49099999999999,-3.1607679844664958,1.84,1275,214,57,0,683,249,67,25,3179,0,121,2,147,61.0,71,3
18P168,190.53579593333328,419.62809079649423,-350.766,720.978,1071.744,506.8855770491803,-304.2677078632478,0.61,161.11098706055182,91.29386414075772,0.21333333333333335,105.71600000000001,-4.38298999523106,2.04,1275,370,36,1,810,170,260,0,3500,10,60,10,160,200.0,100,10
18P169,184.19727393999997,419.87226721025974,-350.519,718.918,1069.437,493.77668747027025,-313.8217826086957,0.6166666666666667,177.85216432270855,74.83391445210961,0.5233333333333333,68.80200000000002,-4.308415824274043,2.04,1275,250,41,0,750,180,270,10,3700,0,50,0,150,100.0,50,0
18P170,178.73403299999998,418.02972779567546,-350.683,719.577,1070.26,494.1577406593408,-307.7669398305085,0.6066666666666667,172.2144610974255,85.01681197890468,0.5566666666666666,87.094,-4.299246927965868,2.04,1275,538,46,0,676,266,102,54,3096,11,113,5,85,81.0,55,4
18P171,171.8672894,413.74724013978965,-348.624,707.629,1056.2530000000002,476.04489619565214,-310.62132827586214,0.6133333333333333,187.9356584716071,77.60834689113265,0.5733333333333334,75.064,-4.120110186295405,2.04,1275,480,46,0,676,164,76,6,3124,3,87,2,82,87.0,64,6
18P172,169.13360810000003,416.9502005081817,-351.013,715.457,1066.47,489.3583212290502,-304.58724851239674,0.5966666666666667,175.05193564474553,92.04934125534774,0.62,86.8469,-4.280858369308545,2.04,1275,290,42,2,680,240,310,65,3170,29,160,3,130,64.0,140,5
18P173,142.56818299999998,348.61215351904696,-258.481,712.738,971.219,411.91988342857144,-234.52419759999998,0.5833333333333334,178.26336224561734,52.140913388094305,0.04,98.79499999999999,-3.5311336864854064,2.4400001,1260,608,19,0,12,266,131,51,948,11,121,0,80,36.0,67,440
18P174,250.02733065800004,432.6917257897627,-527.756,699.554,1227.31,488.1189711506977,-352.20446588235296,0.7166666666666667,215.62343612306617,189.41979248616119,0.78,148.3983,-4.513312813239122,4.0999999,1246,409,54,34,2344,1636,127,47,11688,21,139,3,104,2523.0,16,362
18P175,253.24875700000004,440.3889601561794,-410.174,698.401,1108.5749999999998,533.6583564356436,-324.73837653061224,0.6733333333333333,200.58380329073333,114.86612394232318,0.32666666666666666,63.363000000000056,-4.330527114990165,3.3499999,1240,308,36,32,2236,1800,356,43,11580,18,182,3,119,2541.0,12,346
18P176,207.95927533333332,469.03238197897474,-534.018,701.449,1235.467,501.4184931707317,-425.2948263157895,0.6833333333333333,187.01841724256772,175.40421367057522,0.74,112.803,-4.829841917976865,3.25,1226,302,40,32,2360,1688,171,53,11660,25,162,3,100,2566.0,8,367
18P177,254.10159926666665,448.80933250509884,-409.021,713.891,1122.912,554.1549624365482,-319.78687203883493,0.6566666666666666,188.31300454392635,125.94175088834996,0.6133333333333333,56.031000000000006,-4.551605334125934,3.25,1226,327,69,28,2424,1652,100,42,11475,28,148,3,99,2427.0,7,382
18P178,253.21887433333333,451.9894570000592,-533.276,715.786,1249.062,518.7369433962265,-386.4382920454545,0.7066666666666667,180.98876830290456,192.3888684036891,0.7633333333333333,110.08290000000001,-4.5789124410493445,3.3499999,1220,296,55,33,2275,1682,116,26,11510,15,130,9,111,2549.0,8,366
18P179,250.62718453333335,443.54040022270465,-407.291,701.532,1108.823,534.8753639800995,-326.48275555555557,0.67,203.67606333988917,115.71319238852024,0.6466666666666666,61.798100000000005,-4.429942653562819,3.3499999,1220,347,56,29,2277,1682,76,47,11568,15,137,2,110,2454.0,8,389
18P180,228.03597833333333,475.9410084864152,-539.126,698.73,1237.856,525.6670585365854,-414.2205631578948,0.6833333333333333,189.69938464077322,179.88371030524553,0.7433333333333333,88.577,-4.7587861308459,3.3499999,1220,382,56,28,2209,1701,90,20,11519,17,132,2,89,2490.0,9,410
18P181,226.7453563333333,454.79915349009747,-407.373,703.674,1111.047,539.0128238341969,-336.50344018691584,0.6433333333333333,199.4703536840287,116.60201348287329,1.0,0.0,-4.608994706452294,3.3499999,1220,382,56,28,2209,1701,90,20,11519,17,132,2,89,2490.0,9,410
18P182,224.45387333333338,474.7657509751588,-535.666,705.322,1240.988,528.8867798029557,-412.6582917525773,0.6766666666666666,172.77550188520675,181.94558949968604,0.74,97.14700000000002,-4.769347534661496,3.3499999,1220,382,56,28,2209,1701,90,20,11519,17,132,2,89,2490.0,9,410
18P183,218.43699100000006,458.3464837310801,-409.68,719.906,1129.586,536.7141630208333,-347.38909259259265,0.64,199.81360325740326,104.19897384473799,0.57,66.24799999999999,-4.633745726130291,3.05,1218,304,62,32,2354,1637,102,24,11544,16,139,3,77,2517.0,14,374
18P184,187.27536719999998,487.34467560631083,-534.842,698.565,1233.4070000000002,515.3282737755101,-430.9781875,0.6533333333333333,189.16581462808253,175.98984348590056,0.72,102.09100000000004,-5.000214213780153,3.05,1205,409,54,34,2344,1636,127,47,11688,21,139,3,104,2523.0,16,362
18P186,211.55189639999998,478.70349194674407,-533.276,701.367,1234.643,523.5074676616915,-421.81244525252527,0.67,174.42298891642923,179.53501761188446,0.73,165.61860000000001,-4.899541726748076,3.55,1178,347,56,29,2277,1682,76,47,11568,15,137,2,110,2454.0,8,389
18P187,193.859493,457.9097312110405,-409.433,702.109,1111.542,527.8224822580645,-351.02748947368417,0.62,194.37541229376325,99.26528547141127,0.62,125.98570000000001,-4.627248737497083,3.55,1178,460,39,28,2184,1693,126,39,11254,26,123,4,130,2504.0,20,382
18P188,218.6572580866667,480.1699257295212,-534.842,697.577,1232.4189999999999,535.5560175879397,-405.72742647524757,0.6633333333333333,173.07173499138509,190.984477863883,0.7333333333333333,151.2813,-4.883373385482063,3.6500001,1167,291,66,3,882,1935,65,7,18905,20,122,8,124,2619.0,10,22
18P189,220.45161083333335,452.50655705305445,-409.68,706.64,1116.32,528.7600770618558,-343.81105377358483,0.6466666666666666,202.125472940593,104.60117688138183,0.6833333333333333,59.82000000000001,-4.554303229558106,3.6500001,1153,308,36,32,2236,1800,356,43,11580,18,182,3,119,2541.0,12,346
18P190,211.78009633333335,485.5356793863348,-531.216,713.891,1245.107,530.9810395000001,-426.6217900000001,0.6666666666666666,177.3667691851333,176.77936453089362,0.7233333333333334,143.70120000000003,-5.03601172601918,3.55,1104,341,47,28,2314,1701,120,14,11965,21,133,3,114,2584.0,10,394
18P191,188.08368733333336,458.89318611987676,-407.785,700.955,1108.74,522.9849661290323,-358.3341885964912,0.62,194.6370444188225,96.71727687780965,0.62,78.1128,-4.706447447904979,3.1500001,1114,335,57,29,2298,1633,229,112,11467,42,182,2,103,2474.0,10,407
18P192,265.64080399999995,458.46524606988004,-532.123,702.685,1234.808,541.1836,-387.61234157303375,0.7033333333333334,164.7016623865886,189.2140085781284,0.7666666666666667,206.57080000000002,-4.591675209368993,4.25,1107,311,55,31,2300,1614,112,27,11580,13,125,2,133,2479.0,10,385
